Code,Device,Manufacturer,Base,Package,Leaded Equivalent/Data
R2,2SC2351P,Nec,N,SOT23,npn RF fT 4.5 GHz hfe 40-120
R2,2SC4225,Nec,N,SOT323,npn RF fT 4GHz hfe 40-120
R2A,SST3906,Rho,N,SOT23,2N3906
R2A,UMT3906,Rho,N,SC70,2N3906
R2A,MMST3906,Rho,N,SC59,2N3906
R2B,MMST2907,Rho,N,SC59,2N2907
R2F,SST2907A,Rho,N,SOT23,2N2907A
R2F,UMT2907A,Rho,N,SC70,2N2907A
R2F,MMST2907A,Rho,N,SC59,2N2907A
R2G,SSTA56,Rho,N,SOT23,MPSA56
R2G,MMSTA56,Rho,N,SC59,MPSA56
R2K,MMST8598,Rho,N,SC59,-
R2O,MMST5087,Rho,N,SC59,-
R2P,MMST5086,Rho,N,SC59,-
R2T,SST4403,Rho,N,SOT23,2N4403
R2T,UMT4403,Rho,N,SC70,2N4403
R2T,MMST4403,Rho,N,SC59,2N4403
R2V,MMSTA64,Rho,N,SC59,MPSA64
R2X,SST4401,Rho,N,SCOT23,2N4401
R2X,MMST4401,Rho,N,SC59,2N4401
R3,2SC2351Q,Nec,N,SOT23,npn RF fT 4.5 GHz hfe 100-200
R3,2SC4225,Nec,N,SOT323,npn RF fT 4GHz hfe 100-200
R3B,SST918,Rho,N,SOT23,2N918
R3B,MMST918,Rho,N,SC59,2N918
R4,BFR93R,Tfk,R,-,BFR91
R4,2SC4092,Nec,WQ,SOT143,npn RF fT 6GHz hfe 40-120
R5,HSMS-8205,HP,S,SOT143,separate pair HSMS-8101
R5,BFR93AR,SGS,R,SOT23R,BFR91A
R5,2SC4092,Nec,WQ,SOT143,npn RF fT 6GHz hfe 100-200
R6A,2SC4187,Nec,N,SOT323,npn RF fT 4GHz hfe 50-100
R6B,2SC4187,Nec,N,SOT323,npn RF fT 4GHz hfe 80-160
R6C,2SC4187,Nec,N,SOT323,npn RF fT 4GHz hfe 125-250
R7,HSMS-8207,HP,RQ,SOT145,HSMS-8101 ring quad mixer
R7,BFR106,Phi,N,SOT23,BFR96S
R8,BFG93A,Sie,TQ,SOT143,BFG90
R13,2SC4885,Nec,WQ,SOT143,npn RF fT 3.5GHz
R22,2SC3356,Nec,N,SOT23,npn RF fT 7GHz 20V 0.2W
R23,2SC3356Q,Nec,N,SOT23,npn RF fT 7GHz hfe 50-100
R23,2SC4226,Nec,N,SOT323,npn RF fT 4.5 GHz hfe 40-80
R24,2SC3356R,Nec,N,SOT23,npn RF fT 7GHz hfe 80-160
R24,2SC4226,Nec,N,SOT323,npn RF fT 4.5 GHz hfe 70-140
R25,2SC3356S,Nec,N,SOT23,npn RF fT 7GHz hfe 125-250
R25,2SC4226,Nec,N,SOT323,npn RF fT 4.5 GHz hfe 125-250
R26,2SC4093Q,Nec,WQ,SOT143,npn RF fT 6.5 GHz hfe 50-100
R26,2SC5011Q,Nec,WQ,SOT343,npn RF fT 6.5 GHz hfe 50-100
R27,2SC4093R,Nec,WQ,SOT143,npn RF fT 6.5 GHz hfe 80-160
R27,2SC5011R,Nec,WQ,SOT343,npn RF fT 6.5 GHz hfe 80-160
R28,2SC4093S,Nec,WQ,SOT143,npn RF fT 6.5 GHz hfe 125-250
R28,2SC5011S,Nec,WQ,SOT343,npn RF fT 6.5 GHz hfe 125-250
R32,2SC3583,Nec,N,SOT23,npn RF fT 9GHz @ 20mA
R33,2SC3583Q,Nec,N,SOT23,npn RF fT 9GHz hfe 50-100
R33,2SC4227,Nec,N,SOT323,npn RF fT 7 GHz hfe 40-90
R34,2SC3583R,Nec,N,SOT23,npn RF fT 9GHz hfe 80-160
R34,2SC4227,Nec,N,SOT323,npn RF fT 7 GHz hfe 70-150
R35,2SC3583S,Nec,N,SOT23,npn RF fT 9GHz hfe 125-250
R35,2SC4227,Nec,N,SOT323,npn RF fT 7 GHz hfe 110-240
R36,2SC4094Q,Nec,WQ,SOT143,npn RF fT 9GHz hfe 50-100
R36,2SC5012,Nec,WQ,SOT343,npn RF fT 9GHz hfe 50-100
R37,2SC4094R,Nec,WQ,SOT143,npn RF fT 9GHz hfe 80-160
R37,2SC5012,Nec,WQ,SOT343,2SC4094 but min-mold pkg
R38,2SC4094S,Nec,WQ,SOT143,npn RF fT 9GHz hfe 125-250
R38,2SC5012,Nec,WQ,SOT343,npn RF fT 9GHz hfe 125-250
R42,2SC3585,Nec,N,SOT23,npn RF fT 10GHz @ 10mA
R43,2SC3585Q,Nec,N,SOT23,npn RF l fT 10GHz hfe 50-100
R43,2SC4228,Nec,N,SOT323,npn RF fT 8.5GHz hfe 50-100
R44,2SC3585R,Nec,N,SOT23,npn RFfT 10GHz hfe 80-160
R44,2SC4228,Nec,N,SOT323,npn RF fT 8.5GHz hfe 80-160
R45,2SC3585S,Nec,N,SOT23,npn RF fT 10GHz hfe 125-250
R45,2SC4228,Nec,N,SOT323,npn RF fT 8.5GHz hfe 125-250
R46,2SC4095Q,Nec,WQ,SOT143,npn fT10GHz
R46,2SC5013Q,Nec,WQ,SOT343,npn fT10GHz
R47,2SC4095R,Nec,WQ,SOT143,npn fT10GHz
R47,2SC5013R,Nec,WQ,SOT343,npn fT10GHz
R48,2SC4095S,Nec,WQ,SOT143,npn fT10GHz
R48,2SC5013S,Nec,WQ,SOT343,npn fT10GHz
R62,2SC3663,Nec,N,SOT23,npn RF fT 4GHz @1mA
R64,2SC4091,Nec,WQ,-,npn RF fT 4GHz @1mA
R66,2SC4091Q,Nec,WQ,SOT143,npn RF fT 4GHz hfe 50-100
R67,2SC4091R,Nec,WQ,SOT143,npn RF fT 4GHz hfe 80-160
R68,2SC4091S,Nec,WQ,SOT143,npn RF fT 4GHz hfe 125-250
R97,SSTIS97,Rho,N,SOT23,TIS97
RA,BFQ81,Sie,N,SOT23,BFQ69 npn fT 5.8GHz
RAs,BF772,Sie,X,SOT143,npn RF TV tuners
RAT,SSTA28,Rho,N,SOT23,MPSA28
RAT,MMSTA28,Rho,N,SC59,MPSA28
RAV,MMST8908,Rho,N,SC59,-
RBR,SST6838,Rho,N,SOT23,-
RB,MSC1621,Mot,H,-,npn sw 20V 200MHz
RBs,BF771,Sie,N,SOT23,npn RF fT 8GHz
RBs,BF771W,Sie,N,SOT323,npn RF fT 8GHz
RCs,BFP193,Sie,X,SOT143,BFQ82 npn fT 8GHz
RCs,BFP193W,Sie,WQ,SOT343,BFQ82 npn fT 8GHz
RCs,BFR193,Sie,N,SOT23,BFQ82 npn fT 8GHz
RCs,BFR193T,Sie,N,SC75,BFQ82 npn fT 8GHz
RDs,BFP180,Sie,X,SOT143,npn RF 8V 4mA fT 7GHz
RDs,BFP180W,Sie,WQ,SOT343,npn RF 8V 4mA fT 7GHz
RDs,BFR180,Sie,N,SOT23,npn RF 8V 4mA fT 7GHz
RDs,BFR180W,Sie,N,SOT323,npn RF 8V 4mA fT 7GHz
REs,BFS480,Sie,DJ,SOT363,dual RF npn fT 7GHz
REs,BFR280,Sie,N,SOT23,npn RF 8V 8mA fT 7.5GHz
REs,BFR280W,Sie,N,SOT323,npn RF 8V 8mA fT 7.5GHz
REs,BFP280,Sie,X,SOT143,npn RF 8V 8mA fT 7.5GHz
REs,BFP280W,Sie,WQ,SOT343,npn RF 8V 8mA fT 7.5GHz
RE,2SC3357,Nec,P,SOT89,npn RF 1.2W fT 6.5GHz
RFs,BFR181,Sie,N,SOT23,npn RF 12V 20mA fT 8GHz
RFs,BFP181,Sie,X,SOT143,npn RF 12V 20mA fT 8GHz
RFs,BFP181W,Sie,WQ,SOT343,npn RF 12V 20mA fT 8GHz
RFs,BFS481,Sie,DJ,SOT363,Dual BFR181
RF,2SC3357,Nec,P,SOT89,npn RF 1.2W fT 6.5GHz
RFQ,SST6839,Rho,N,SOT23,-
RGs,BFR182,Sie,N,SOT23,npn RF12V 35mA fT 8GHz
RGs,BFR182W,Sie,N,SOT323,npn RF12V 35mA fT 8GHz
RGs,BFP182,Sie,X,SOT143,npn RF12V 35mA fT 8GHz
RGs,BFP182W,Sie,WQ,SOT343,npn RF12V 35mA fT 8GHz
RGs,BFR182T,Sie,N,SC75,npn RF12V 35mA fT 8GHz
RGs,BFS482,Sie,DJ,SOT363,Dual BFR182
RHs,BFR183,Sie,N,SOT23,npn RF 12V 65mA fT 8GHz
RHs,BFR183W,Sie,N,SOT323,npn RF 12V 65mA fT 8GHz
RHs,BFR183T,Sie,N,SC75,npn RF 12V 65mA fT 8GHz
RHs,BFP183,Sie,X,SOT143,npn RF 12V 65mA fT 8GHz
RHs,BFP183W,Sie,WQ,SOT343,npn RF 12V 65mA fT 8GHz
RH,2SC3357,Nec,P,SOT89,npn RF 1.2W fT 6.5GHz
RHs,BFS483,Sie,DJ,SOT363,Dual BFR183 npn RF
RIs,BFP196,Sie,X,SOT143,pnp RF 12V 100mA Ft 7.5GHz
RKs,BFP194,Sie,X,SOT143,pnp RF 15V 100mA Ft 5GHz
RKs,BFR194,Sie,N,SOT233,pnp RF 15V 100mA Ft 5GHz
RKM,RK7002,Rho,-,SOT23,-
RK,2SC3357,Nec,P,SOT89,npn RF 1.2W fT 6.5GHz
RR,BBY59-02V,Inf,I,SC79,hyperabrupt varicap 7-28pF
RR,BFR93P,Sie,N,SOT23,BFR91
RVZ,MMST4126,Rho,N,SC59,2N4126
RW,BFR194,Sie,N,-,pnp RF amp 1.5GHz
RZC,SST4124,Rho,N,SOT23,2N4124
RZC,MMST4124,Rho,N,SC59,2N4124
S (blue),BA592,Sie,I,SOD323,BA282
S (red),BB640,Sie,I,SOD323,70-3pF varicap
S (white),BB535,Sie,I,SOD323,18-2pF varicap
S (yellow),BB639,Sie,I,SOD323,39-2.7pF varicap
S,BB811,Sie,I,-,9.8pF @ 1V 30V max
S,BAP64-02,Phi,I,SOD523,3GHz pin diode
S0,HSMP-3880,HP,C,SOT23,pin sw diode
S1,HSMP-3881,HP,K,SOT23,pin sw diode
S1,BBY31,Phi,C,SOT23,BB405
S1A,S1A,Fch,I,DO214,1N4001
S1B,S1B,Fch,I,DO214,1N4002
S1D,S1D,Fch,I,DO214,1N4003
S1G,S1G,Fch,I,DO214,1N4004
S1J,S1J,Fch,I,DO214,1N4005
S2,BBY40,Phi,C,SOT23,BB809
S2,BFQ31,Zet,N,-,npn vhf 15V 0.1A
S3,BFQ31R,Zet,R,-,npn vhf 15V 0.1A
S3,BBY51,Sie,B,SOT23,dual cc varicap
S4,BFQ31A,Zet,N,-,npn vhf 15V 0.1A
S5,BFQ31AR,Zet,R,-,npn vhf 15V 0.1A
S5,BBY52,Sie,B,SOT23,dual cc varicap
S5,BAT15-099,Sie,NQ,SOT143,Dual BAT15 schottky
S6,BAT15-099R,Sie,DQ,-,Ring quad BAT15 schottky
S6,BF510,Phi,G,-,BF410A
S7,BF511,Phi,G,-,BF410B
S7,SST177,Tem,F,SOT23,J177 p-ch analog sw jfet
S7s,BBY53-05,Sie,B,SOT23,dual cc varicap
S7s,BBY53-05W,Sie,B,SOT323,dual cc varicap
S7,BAT114-099,Sie,NQ,SOT143,Dual schottky
S8,BF512,Phi,G,BF410C
S8,BAT14-099,Sie,NQ,SOT143,Dual schottky
S9,BAT14-099R,Sie,DQ,-,Quad crossover ring schottky
S9,BF513,Phi,G,-,BF410D
S12,BBY39,Phi,B,SOT23,2x BBY31
S14,SST5114,Sil,F,SOT23,2N5114
S15,SST5115,Sil,F,SOT23,2N5115
S16,SST5116,Sil,F,SOT23,2N5116
S16,ZHCS1006,Zet,E,SOT23,60V 1A schottky diode
S56,ZHCS506,Zet,E,SOT23,60V 0.5A schottky diode
S70,SST270,Sil,F,SOT23,J270 p-ch jfet
S71,SST271,Sil,F,SOT23,J271 p-ch jfet
S74,SST174,Sil,F,SOT23,J174 p-ch fet
S75,SST175,Sil,F,SOT23,J175 p-ch fet
S76,SST176,Sil,F,SOT23,J176 p-ch fet
S76,ZHCS756,Zet,E,SOT23,60V 0.75A schottky diode
S77,SST177,Sil,F,SOT23,J177 p-ch fet
SA,BSS123,Sie,M,SOT23,n-ch mosfet 100V 0.17A
SD,BSS284,Sie,M,SOT23,p-ch mosfet 50V 0.13A
SE,2SC4703,Nec,P,-,npn RF 1.8W fT 6GHz
SF,2SC4703,Nec,P,-,npn RF 1.8W fT 6GHz
SFs,BB804,Sie,A,SOT23,dual 45-26pF cc VHF varicap
sSG,SN7002,Sie,M,SOT23,n-ch mosfet 60V 0.19A
SH,2SC4703,Nec,P,-,npn RF 1.8W fT 6GHz
SH2,BB814,Sie,A,SOT23,dual 45-20pF cc varicap
SM,BB914,Sie,B,SOT23,dual varicap for FM radio
SR,BSS131,Sie,M,SOT23,n-ch mosfet 240V 0.1A
SP,BSS84,Sie,M,SOT23,p-ch mosfet 50V 0.13A
SS,BSS138,Sie,M,SOT23,n-ch mosfet 50V 0.22A
ST,BSS139,Sie,M,SOT23,n-ch dep mosfet 250V 0.04A
T,BB515,Sie,I,SOD323,varicap 17.7pf @ 1V 30V max
T,BAR67-02W,Sie,I,SCD80,-
T0,TP0601T,Tem,M,-,p-ch mosfet 60V 0.12A
T0,HSMS-2860,HP,C,SOT23,zero bias schottky diode
T0,HSMS-286B,HP,C,SOT323,zero bias schottky diode
T1,BCX17,Phi,N,SOT23,BC327
T1p,BCX17,Phi,N,SOT23,BC327
T1t,BCX17,Phi,N,SOT23,BC327
T1,IMT1A,Roh,DA,-,2 x 2SA1037AK pnp
T1,BSS63,Mot,N,SOT23,pnp 100V 0.1A
T2,BCX18,Phi,N,SOT23,BC328
T2p,BCX18,Phi,N,SOT23,BC328
T2t,BCX18,Phi,N,SOT23,BC328
T2,IMT2A,Roh,DB,-,2 x 2SA1037AK pnp
T2,HSMS-286C,HP,D,SOT323,dual series HSMS-286B
T2,HSMS-2862,HP,D,SOT23,dual series HSMS-286B
T3,BSS63,Phi,N,SOT23,BSS68
T3,HSMS-286E,HP,A,SOT323,ca dual HSMS-286B
T3,HSMS-2863,HP,A,SOT23,ca dual HSMS-286B
T4,BCX17R,Phi,R,SOT23R,BC327
T4,HSMS-286F,HP,B,SOT323,cc dual HSMS-286B
T4,HSMS-2864,HP,B,SOT23,cc dual HSMS-286B
T4,MBD330DW,Mot,DL,SOT363,dual UHF schottky diode
T5,HSMS-2865,HP,S,SOT143,separate dual HSMS-286B
T5,BCX18R,Phi,R,SOT23R,BC328
T6,BSS63R,Phi,R,SOT23R,BSS68
T7,BSR15,SGS,N,SOT23,2N2907
T7p,BSR15,Phi,N,SOT23,2N2907
T7t,BSR15,Phi,N,SOT23,2N2907
T8,BSR16,SGS,N,SOT23,2N2907A
T8p,BSR16,Phi,N,SOT23,2N2907A
T8t,BSR16,Phi,N,SOT23,2N2907A
T32,2SC4182,Nec,N,SOT23,npn RF fT 1.1GHz @3V hfe 60-105
T33,2SC4182,Nec,N,SOT23,npn RF fT 1.1GHz @3V hfe 85-150
T34,2SC4182,Nec,N,SOT23,npn RF fT 1.1GHz @3V hfe 120-220
T42,2SC3545P,Nec,N,-,npn RF fT 2GHz hfe 50-100
T42,2SC4184,Nec,N,SOT323,npn RF fT1.8GHz hfe 40-80
T43,2SC3545Q,Nec,N,-,UHF osc/mix fT 2GHz hfe 70-140
T43,2SC4184,Nec,N,SOT323,npn fT1.8GHz hfe 60-120
T44,2SC3545R,Nec,N,-,npn RF fT 2GHz hfe 120-250
T44,2SC4184,Nec,N,SOT323,npn RF fT1.8GHz hfe 100-200
T62,2SC3841P,Nec,N,SOT23,npn RF fT 4GHz hfe 40-80
T62,2SC4186,Nec,N,SOT323,npn RF fT 4GHz hfe 40-80
T63,2SC3841Q,Nec,N,SOT23,npn RF fT 4GHz hfe 60-120
T63,2SC4186,Nec,N,SOT323,npn RF fT 4GHz hfe 60-120
T64,2SC3841R,Nec,N,SOT23,npn RF fT 4GHz hfe 100-200
T64,2SC4186,Nec,N,SOT323,npn RF fT 4GHz hfe 100-200
T71,BSR15R,SGS,R,SOT23R,2N2907
T72,2SC4568,Nec,N,SOT23,npn RF ft 5.5GHz hfe 40-80
T72,2SC4570,Nec,N,SOT323,npn RF ft 5.5GHz hfe 40-80
T73,2SC4568,Nec,N,SOT23,npn RF ft 5.5GHz hfe 60-120
T73,2SC4570,Nec,N,SOT323,npn RF ft 5.5GHz hfe 60-120
T74,2SC4568,Nec,N,SOT23,npn RF ft 5.5GHz hfe 100-200
T74,2SC4570,Nec,N,SOT323,npn RF ft 5.5GHz hfe 100-200
T75,2SC4569,Nec,N,SOT23,npn RF fT 5GHz hfe 40-80
T75,2SC4571,Nec,N,SOT323,npn RF fT 5GHz hfe 40-80
T76,2SC4569,Nec,N,SOT23,npn RF fT 5GHz hfe 60-120
T76,2SC4571,Nec,N,SOT323,npn RF fT 5GHz hfe 60-120
T77,2SC4569,Nec,N,SOT23,npn RF fT 5GHz hfe 100-200
T76,2SC4571,Nec,N,SOT323,npn RF fT 5GHz hfe 100-200
T78,2SC5507,Nec,WQ,SOT343,npn RF fT 25GHz 3V 10mA
T79,2SC5508,Nec,WQ,SOT343,npn RF fT 25GHz 3V 30mA
T80,2SC5507,Nec,WQ,SOT343,npn RF fT 17GHz 3V 90mA
T81,BSR16R,SGS,R,SOT23R,2N2907A
T82,2SC4954,Nec,N,SOT23,npn RF fT12GHz @3V 5mA
T82,2SC4956,Nec,WQ,SOT143,npn RF fT 12GHz @3V 5mA
T82,2SC4958,Nec,N,SOT323,npn RF fT 12GHz @3V 5mA
T82,2SC5014,Nec,WQ,SOT343,npn RF fT 12GHz @3V 5mA
T83,2SC4955,Nec,N,SOT23,npn RF fT 12GHz @3V 10mA
T83,2SC4957,Nec,WQ,SOT143,npn RF fT 12GHz @3V 10mA
T83,2SC4959,Nec,N,SOT323,npn RF fT 12GHz @3V 10mA
T83,2SC5015,Nec,WQ,SOT343,npn RF fT 12GHz @3V 10mA
T84,2SC5177,Nec,N,SOT23,npn RF fT 13GHz @2V 7mA
T84,2SC5179,Nec,N,SOT323,npn RF fT 13GHz @2V 7mA
T84,2SC5178,Nec,WQ,SOT143,npn RF fT 13GHz @2V 7mA
T84,2SC5180,Nec,WQ,SOT343,npn RF fT 13GHz @2V 7mA
T86,2SC5182,Nec,N,SOT23,npn RF fT 12GHz @2V 20mA
T86,2SC5183,Nec,WQ,SOT143,npn RF fT 12GHz @2V 20mA
T86,2SC5184,Nec,N,SOT323,npn RF fT 12GHz @2V 20mA
T86,2SC5183,Nec,WQ,SOT343,npn RF fT 12GHz @2V 20mA
T88,2SC5191,Nec,N,SOT23,npn RF fT 8.5GHz @3V 20mA
T88,2SC5192,Nec,WQ,SOT143,npn RF fT 8.5GHz @3V 20mA
T88,2SC5193,Nec,N,SOT323,npn RF fT 8.5GHz @3V 20mA
T88,2SC5193,Nec,WQ,SOT343,npn RF fT 8.5GHz @3V 20mA
T89,2SC5288,Nec,WQ,SOT143,npn RF
T90,2SC5289,Nec,WQ,SOT143,npn RF
T92,BSR18A,Fch,N,SOT23,2N3904
T92P,BSR18A,Phi,N,SOT23,2N3904
T92,2SA1977,Nec,N,SOT23,pnp RF fT 8.5GHz
T93,2SA1978,Nec,N,SOT23,pnp RF fT 8.5GHz
TA,2SC5431EB,Nec,N,SC59,npn RF fT 4.3GHz 12V 60mA
TB,2SC5431FB,Nec,N,SC59,npn RF fT 4.3GHz 12V 60mA
TC,2SC5432EB,Nec,N,SC59,npn RF fT 4.5GHz 12V 100mA
TD,2SC5432FB,Nec,N,SC59,npn RF fT 4.5GHz 12V 100mA
TE,2SC5433EB,Nec,N,SC59,npn RF fT 7GHz 10V 65mA
TF,2SC5433FB,Nec,N,SC59,npn RF fT 7GHz 10V 65mA
TFX,BAL99,Mot,V,SOT23,switching diode
TH,2SC5434EB,Nec,N,SC59,npn RF fT 8GHz 10V 35mA
TJ,2SC5434FB,Nec,N,SC59,npn RF fT 8GHz 10V 35mA
TK,2SC5435EB,Nec,N,SC59,npn RF fT 12GHz 9V 30mA
TL,2SC5435FB,Nec,N,SC59,npn RF fT 12GHz 9V 30mA
TN,2SC5436EB,Nec,N,SC59,npn RF fT 14GHz 5V 30mA
TP,2SC5436FB,Nec,N,SC59,npn RF fT 14GHz 5V 30mA
TS,2SC5437EB,Nec,N,SC59,npn RF fT 9.5GHz 9V 50mA
TT,2SC5437FB,Nec,N,SC59,npn RF fT 9.5GHz 9V 50mA
TV,2SC5599,Nec,N,SC-70,npn RF fT 5GHz 5.5V 5mA
TV,2SC5600,Nec,N,SC-59,npn RF fT 5GHz 5.5V 15mA
TV,MMBF112L,Mot,F,SOT23,RF jfet
TW,2SC5602,Nec,N,SC-70,npn RF fT 13.5GHz 6V 5mA
TW,2SC5603,Nec,N,SC-59,npn RF fT 13.5GHz 6V 15mA
U,BB545,Sie,I,SOD323,20-2pF varicap
U1,BCX19,Mot,N,SOT23,BC337
U1p,BCX19,Phi,N,SOT23,BC337
U1t,BCX19,Phi,N,SOT23,BC337
U1,BGX50A,Sie,BQ,SOT143,quad ring Si sw diodes
U1A,3SK230A,Nec,UQ,SOT143,dg RF mosfet
U1B,3SK230B,Nec,UQ,SOT143,dg RF mosfet
U1C,3SK231C,Nec,UQ,SOT143,dg RF mosfet
U1D,3SK231D,Nec,UQ,SOT143,dg RF mosfet
U1E,3SK252E,Nec,UQ,SOT143,dg RF mosfet
U1E,3SK254E,Nec,UQ,SOT343,dg RF mosfet
U1G,3SK253G,Nec,UQ,SOT143,dg RF mosfet
U1G,3SK255G,Nec,UQ,SOT343,dg RF mosfet
U2,BCX20,Phi,N,SOT23,BC338
U2t,BCX20,Phi,N,SOT23,BC338
U3,BSS64,Phi,N,SOT23,120V 0.25A 0.2W
U4,BCX19R,Phi,R,SOT23R,BC337
U5,BCX20R,Phi,R,SOT23R,BC338
U6,BSS64R,Phi,R,SOT23R,120V 0.25A 0.2W
U7,BSR13,SGS,N,SOT23,2N2222
U7p,BSR13,Phi,N,SOT23,2N2222
U7t,BSR13,Phi,N,SOT23,2N2222
U8,BSR14,SGS,N,SOT23,2N2222A
U8p,BSR14,Phi,N,SOT23,2N2222A
U8t,BSR14,Phi,N,SOT23,2N2222A
U16,2SC4183,Nec,N,-,npn RF 5V fT1GHz hFE 60-120
U17,2SC4183,Nec,N,-,npn RF 5V fT1GHz hFE 90-180
U18,2SC4183,Nec,N,-,npn RF 5V fT1GHz hFE 120-240
U21,2SC4185,Nec,N,-,npn RF 10V fT2.4GHz hFE 40-80
U22,2SC4185,Nec,N,-,npn RF 10V fT2.4GHz hFE 60-120
U23,2SC4185,Nec,N,-,npn RF 10V fT2.4GHz hFE 90-180
U55,3SK134B,Nec,UQ,SOT143,dg mosfet
U55,3SK245,Nec,UQ,SOT343,dg mosfet
U56,3SK134B,Nec,UQ,SOT143,dg mosfet
U56,3SK245,Nec,UQ,SOT343,dg mosfet
U65,3SK135A,Nec,UQ,SOT143,dg mosfet
U66,3SK135A,Nec,UQ,SOT143,dg mosfet
U71,BSR13R,SGS,R,SOT23R,2N2222
U71,3SK177,Nec,UQ,SOT143,dg GaAsfet Idss 5-15mA
U71,3SK299,Nec,UQ,SOT343,dg GaAsfet Idss 5-15mA
U72,3SK177,Nec,UQ,SOT143,dg GaAsfet Idss10-25mA
U72,3SK299,Nec,UQ,SOT343,dg GaAsfet Idss 10-25mA
U73,3SK177,Nec,UQ,SOT143,dg GaAsfet Idss 20-35mA
U73,3SK299,Nec,UQ,SOT343,dg GaAsfet Idss 20-35mA
U74,3SK177,Nec,UQ,SOT143,dg GaAsfet Idss 30-40mA
U74,3SK299,Nec,UQ,SOT343,dg GaAsfet Idss 30-40mA
U76,3SK206,Nec,UQ,SOT143,dg GaAsfet Idss 10-25mA
U77,3SK206,Nec,UQ,SOT143,dg GaAsfet Idss 20-35mA
U78,3SK206,Nec,UQ,SOT143,dg GaAsfet Idss 30-50mA
U79,3SK206,Nec,UQ,SOT143,dg GaAsfet Idss 45-80mA
U81,BSR14R,SGS,R,SOT23R,2N2222A
U87,3SK176A,Nec,UQ,SOT143,dg mosfet
U88,3SK176A,Nec,UQ,SOT143,dg mosfet
U90,3SK223,Nec,UQ,SOT143,dg mosfet
U90,3SK243,Nec,UQ,SOT343,dg mosfet
U91,3SK223,Nec,UQ,SOT143,dg mosfet
U91,3SK243,Nec,UQ,SOT143,dg mosfet
U92,BSR17A,Fch,N,SOT23,2N3904
U92p,BSR17A,Phi,N,SOT23,2N3904
U94,3SK224D,Nec,UQ,SOT143,dg mosfet
U94,3SK244D,Nec,UQ,SOT343,dg mosfet
U95,3SK224E,Nec,UQ,SOT143,dg mosfet
U95,3SK244E,Nec,UQ,SOT143,dg mosfet
UB,2SB852K,Roh,N,-,pnp darlington comp 2SD1383K
UC,MSC2404-C,Mot,H,-,npn RF 450MHz fT 20V
V01,VN50300T,Sil,M,-,n-ch enh mosfet 500V 22mA
V02,VN0605T,Sil,M,-,n-ch enh mosfet 60V/0.18A
V04,VN45350T,Sil,M,-,n-ch enh mosfet 450V 20mA
V1p,BFT25,Phi,N,SOT23,npn RF 5V 6.5mA 2.3GHz
V1,MRF959,Mot,N,SC75,npn RF fT 9GHz
V2,BFQ67,Tfk,N,-,npn RF fT 7.5 GHz 50mA
V3,BFG67,Phi,X,SOT143,npn RF fT 8GHz 50mA
V5,BFG197,Phi,X,SOT143,npn RF 7.5GHz 100mA
V11,3SK131,Nec,UQ,SOT143,dg VHF mosfet
V11,3SK242,Nec,UQ,SOT343,dg VHF mosfet
V12,3SK131,Nec,UQ,SOT143,dg VHF mosfet
V12,3SK242,Nec,UQ,SOT343,dg VHF mosfet
V13,3SK131,Nec,UQ,SOT143,dg VHF mosfet
V13,ZC932,Zet,C,SOT23,5 - 17pF hyperabrupt varicap
V13,3SK242,Nec,UQ,SOT343,dg VHF mosfet
V14,ZC931,Zet,C,SOT23,4 -13.5pF hyperabrupt varicap
V15,ZC930,Zet,C,SOT23,3 - 9pF hyperabrupt varicap
V16,ZC934,Zet,C,SOT23,25 - 95pF hyperabrupt varicap
V17,ZC933,Zet,C,SOT23,12 - 42pF hyperabrupt varicap
V21,3SK222,Nec,UQ,SOT143,dg VHF mosfet
V21,3SK246,Nec,UQ,SOT343,dg VHF mosfet
V22,3SK222,Nec,UQ,SOT143,dg VHF mosfet
V22,3SK246,Nec,UQ,SOT343,dg VHF mosfet
V50,VP0610T,Sil,M,-,p-ch enh mosfet -60V 120mA
VB,MSC2295-B,Mot,H,-,npn RF 150MHz fT 20V
VC,MSC2295-C,Mot,H,-,npn RF 150MHz fT 20V
W0F,TSDF1205RW,Tfk,WQ,SOT343,12GHz npn 5mA 4V
W1s,BFT92,Sie,N,SOT23,BFQ51/BFQ76
W1s,BCR10PN,Sie,DP,SOT363,pnp/npn dig 0.1A 10k+10k
W2,TSDF1220RW,Tfk,WQ,SOT343,12GHz npn 6V 20mA
W3,BZX84-C2V4,Phi,C,SOT23,0.3W zener 2.4V±5%
W4,BZX84-C2V7,Phi,C,SOT23,0.3W zener 2.7V±5%
W5,BZX84-C3V0,Phi,C,SOT23,0.3W zener 3.0V±5%
W6,BZX84-C3V3,Phi,C,SOT23,0.3W zener 3.3V±5%
W7,BZX84-C3V6,Phi,C,SOT23,0.3W zener 3.6V±5%
W8,BZX84-C3V9,Phi,C,SOT23,0.3W zener 3.9V±5%
W8,BZV49C3V9,Zet,O,SOT89,1W zener 3.9V±5%
W9,BZX84-C4V3,Phi,C,SOT23,0.3W zener 4.3V±5%
W9,BZV49C4V3,Zet,O,SOT89,1W zener 4.3V±5%
W18,BFP181TW,Tfk,X,-,npn RF fT 7.8GHz 10V 20mA
W18,BFP181TRW,Tfk,WQ,-,npn RF fT 7.8GHz 10V 20mA
W22,S822TW,Tfk,X,-,npn rf fT 5.2 GHz 6V 8mA
